,file,filesize,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,FITS-TLM,IMAGETYP,EXPOSURE,EXPTIME,DATE-LOC,DATE-OBS,XBINNING,YBINNING,EGAIN,XPIXSZ,YPIXSZ,INSTRUME,SET-TEMP,CCD-TEMP,TELESCOP,FOCALLEN,FOCRATIO,RA,DEC,CENTALT,CENTAZ,AIRMASS,PIERSIDE,SITEELEV,SITELAT,SITELONG,FWHEEL,FILTER,OBJECT,OBJCTRA,OBJCTDEC,OBJCTROT,FOCNAME,FOCPOS,FOCUSPOS,FOCTEMP,FOCUSTEM,ROWORDER,SWCREATE,CCDNAME,OPTIC,APATURE,PIXSCALE,FLIPSTAT,DATE,FLATFRM,PROCESS,BUNIT,PC1_1,PC1_2,PC2_1,PC2_2,_DELT1,_DELT2,MJDREF,MJD-OBS,RADESYS,WCSAXES,CTYPE1,CTYPE2,EQUINOX,LONPOLE,LATPOLE,CRVAL1,CRVAL2,CRPIX1,CRPIX2,CUNIT1,CUNIT2,CD1_1,CD1_2,CD2_1,CD2_2,IMAGEW,IMAGEH,A_ORDER,A_0_0,A_0_1,A_0_2,A_1_0,A_1_1,A_2_0,B_ORDER,B_0_0,B_0_1,B_0_2,B_1_0,B_1_1,B_2_0,AP_ORDER,AP_0_0,AP_0_1,AP_0_2,AP_1_0,AP_1_1,AP_2_0,BP_ORDER,BP_0_0,BP_0_1,BP_0_2,BP_1_0,BP_1_1,BP_2_0,_ATE,offset_RA(arcmin),offset_DEC(arcmin),offset_AZ(arcmin),offset_ALT(arcmin)
0,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-15-47-33_120sec_RiLA600_STX-16803_17c_1bin.fits,67311360,True,-32,2,4096,4096,2023-11-08T13:22:30,LIGHT,120.0,120.0,2023-10-12T00:47:33.570,2023-10-11T15:47:33.570,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,17.0625,RiLA600,3000,5.0,20.0567561330018,15.4819219123293,68.3621809437492,190.817688480554,1.0755672797769,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,19.7,19.7,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T15:06:46,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.06807648872e-05,0.000171913494654,-0.000172076220748,1.08207703441e-05,1.0,1.0,0.0,60228.658027431,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2457523276,15.4664478636,2703.42480469,2532.48635864,deg,deg,1.06270274921e-05,0.000172008611101,-0.000172159767704,1.06233157869e-05,4096,4096,2,0,0,-1.15175219211e-07,0,7.04331444015e-07,2.81835058389e-08,2,0,0,3.80527540459e-07,0,-1.25585916217e-07,1.25982011217e-07,2,0.000554975601621,-8.95277589063e-07,1.14904242753e-07,1.15459460873e-06,-7.05017550131e-07,-2.83336809306e-08,2,0.000278725206832,1.07320606901e-06,-3.80798367771e-07,-5.21405058263e-07,1.25463844738e-07,-1.26102586101e-07,2023-11-09T07:11:55,5.722827090540505,5.515871392767622,-80.4656817121986,-12.669699866358144
1,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-15-49-45_180sec_RiLA600_STX-16803_17c_1bin.fits,67311360,True,-32,2,4096,4096,2023-11-08T13:22:30,LIGHT,180.0,180.0,2023-10-12T00:49:45.301,2023-10-11T15:49:45.301,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,17.0,RiLA600,3000,5.0,20.055916510322,15.4820512205203,68.2316479212473,192.862443838309,1.07654079480172,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,19.68,19.68,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T15:12:10,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.07084156711e-05,0.000172076246806,-0.000172397379386,1.05416457824e-05,1.0,1.0,0.0,60228.659552095,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2457523942,15.4664498124,2703.19619751,2535.31509399,deg,deg,1.06165545934e-05,0.000172004017408,-0.000172157955887,1.06177920777e-05,4096,4096,2,0,0,-1.38201921822e-07,0,7.17328684736e-07,1.84344992717e-08,2,0,0,3.65486098971e-07,0,-1.45676060154e-07,1.35441705289e-07,2,0.000524019521337,-1.02218644248e-06,1.37961792133e-07,1.2231896926e-06,-7.17985839221e-07,-1.85777719162e-08,2,0.000232740000228,1.09253912871e-06,-3.65708216607e-07,-5.98101901977e-07,1.45560923241e-07,-1.35563957384e-07,2023-11-09T07:12:08,5.736943968308381,5.524824671161603,-99.54878763076294,-10.614784562559123
2,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-15-52-56_120sec_RiLA600_STX-16803_16c_1bin.fits,67308480,True,-32,2,4096,4096,2023-11-08T13:22:31,LIGHT,120.0,120.0,2023-10-12T00:52:56.992,2023-10-11T15:52:56.992,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.96875,RiLA600,3000,5.0,20.0553616466447,15.4822707633946,68.1282600158117,194.267080127526,1.0773170776462,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,19.57,19.57,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T15:15:52,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.06633323018e-05,0.000171910736866,-0.000172081491036,1.08018159783e-05,1.0,1.0,0.0,60228.661770741,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2457505988,15.4664403199,2704.0067749,2537.81304932,deg,deg,1.06073063731e-05,0.000172005612355,-0.000172149516568,1.06133006094e-05,4096,4096,2,0,0,-1.23583022236e-07,0,6.77549058443e-07,-1.31945421261e-08,2,0,0,3.74460073945e-07,0,-1.20226732815e-07,1.26098270822e-07,2,0.00045914900168,-9.74002332672e-07,1.23352154428e-07,1.14521589583e-06,-6.78096422828e-07,1.30932906115e-08,2,0.000267841289092,1.03997477515e-06,-3.74731375585e-07,-5.16624520364e-07,1.20099779252e-07,-1.26199081391e-07,2023-11-09T07:12:21,5.749764820712002,5.498050272106845,-81.1825687987482,-11.16401578825446
3,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-15-55-08_180sec_RiLA600_STX-16803_16c_1bin.fits,67311360,True,-32,2,4096,4096,2023-11-08T13:22:32,LIGHT,180.0,180.0,2023-10-12T00:55:08.708,2023-10-11T15:55:08.708,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.90625,RiLA600,3000,5.0,20.0545819122572,15.4824901187485,67.9591706809044,196.287635304657,1.07859665524347,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,19.51,19.51,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T15:21:15,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.04836479858e-05,0.000172075067429,-0.000172121406002,1.06871909463e-05,1.0,1.0,0.0,60228.663295231,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2457548438,15.4664478989,2704.4942627,2540.86764526,deg,deg,1.05837728159e-05,0.000172007842439,-0.00017215952687,1.06116352479e-05,4096,4096,2,0,0,-1.75674141365e-07,0,7.08056440437e-07,5.18111797384e-09,2,0,0,3.77227676307e-07,0,-1.71296038722e-07,1.16164602413e-07,2,0.00041553927658,-1.19874201075e-06,1.75510428409e-07,1.24750300013e-06,-7.08672759864e-07,-5.26969152004e-09,2,0.000203985744286,1.14548981039e-06,-3.77459006842e-07,-6.52507378944e-07,1.71278035376e-07,-1.16265307224e-07,2023-11-09T07:12:34,5.765868040875617,5.493263024109574,-100.71549819284883,-8.687110018505848
4,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-15-58-20_120sec_RiLA600_STX-16803_16c_1bin.fits,67308480,True,-32,2,4096,4096,2023-11-08T13:22:32,LIGHT,120.0,120.0,2023-10-12T00:58:20.454,2023-10-11T15:58:20.454,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.875,RiLA600,3000,5.0,20.0538921803777,15.4826495561461,67.8303155792912,197.660200510343,1.07958011213173,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,19.18,19.18,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T15:26:50,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.05399692618e-05,0.00017199079639,-0.000172135362867,1.05923805735e-05,1.0,1.0,0.0,60228.665514514,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2118789766,15.5287590638,2333.34158325,2376.39584351,deg,deg,1.05747447886e-05,0.000172088833542,-0.000172045776236,1.05928449346e-05,4096,4096,2,0,0,4.07159924604e-08,0,2.96086392356e-07,6.11150615631e-08,2,0,0,2.62286393554e-07,0,-3.06471202513e-07,1.64344108826e-07,2,0.000117038116411,1.91848716273e-08,-4.07905512703e-08,3.43011554625e-07,-2.96168627982e-07,-6.11555682203e-08,2,7.62873115058e-05,7.21255236335e-07,-2.62318256544e-07,-5.64136781973e-07,3.06532613883e-07,-1.64402923846e-07,2023-11-09T07:12:44,5.779694700360807,5.499167923141819,-82.45793010692807,-9.537157319977041
5,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-16-00-32_180sec_RiLA600_STX-16803_16c_1bin.fits,67311360,True,-32,2,4096,4096,2023-11-08T13:22:33,LIGHT,180.0,180.0,2023-10-12T01:00:32.085,2023-10-11T16:00:32.085,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.90625,RiLA600,3000,5.0,20.0531574526225,15.4828289465643,67.6274050469334,199.608859696257,1.08114350025693,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,19.2,19.2,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T15:31:40,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.06071325479e-05,0.000172005991377,-0.000171977194096,1.04925995273e-05,1.0,1.0,0.0,60228.667038021,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2457533018,15.4664452585,2706.07617188,2546.36102295,deg,deg,1.05732850301e-05,0.000172006576455,-0.000172151481049,1.05848060935e-05,4096,4096,2,0,0,-1.56202269439e-07,0,6.53021206648e-07,-5.3954135344e-10,2,0,0,3.54407213927e-07,0,-1.30691217743e-07,1.08209792731e-07,2,0.000358052594319,-9.98902212127e-07,1.5605981128e-07,1.04799350294e-06,-6.53559349084e-07,4.59236578432e-10,2,0.000220279210484,9.46782079048e-07,-3.54643309518e-07,-4.95149216733e-07,1.30638574241e-07,-1.08298290058e-07,2023-11-09T07:12:56,5.788464219607903,5.485828571088049,-100.03280542505195,-6.857468463458076
6,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-16-03-43_120sec_RiLA600_STX-16803_16c_1bin.fits,67311360,True,-32,2,4096,4096,2023-11-08T13:22:33,LIGHT,120.0,120.0,2023-10-12T01:03:43.826,2023-10-11T16:03:43.826,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.90625,RiLA600,3000,5.0,20.0525427425356,15.4829084415688,67.4743928910379,200.943893506,1.08233440097041,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,19.12,19.12,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T15:38:00,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.06262233166e-05,0.00017198988808,-0.000172152168738,1.06418410158e-05,1.0,1.0,0.0,60228.669257245,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2118842063,15.5287563647,2334.66772461,2382.52304077,deg,deg,1.05579511346e-05,0.000172091841207,-0.000172042541224,1.05751735387e-05,4096,4096,2,0,0,3.87102004133e-08,0,2.93874480948e-07,7.29158022913e-08,2,0,0,2.69280246445e-07,0,-3.17753254702e-07,1.72533402175e-07,2,0.000124400444813,2.54951184946e-08,-3.87847189548e-08,3.55358455766e-07,-2.93963443438e-07,-7.29633182167e-08,2,8.59931251603e-05,7.61290747714e-07,-2.69316361843e-07,-5.90156493821e-07,3.17822376195e-07,-1.72598681984e-07,2023-11-09T07:13:06,5.792954264606109,5.49253969791522,-82.01597373530774,-8.045780141281682
7,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-16-05-55_180sec_RiLA600_STX-16803_16c_1bin.fits,67311360,True,-32,2,4096,4096,2023-11-08T13:22:34,LIGHT,180.0,180.0,2023-10-12T01:05:55.513,2023-10-11T16:05:55.513,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.78125,RiLA600,3000,5.0,20.0517631172064,15.4829977958629,67.2348245145139,202.855884085423,1.08421977761602,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,19.29,19.29,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T15:44:30,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.19167727733e-05,0.00017113864796,-0.00017320126701,4.68194975863e-06,1.0,1.0,0.0,60228.6707814,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2457541834,15.4664455472,2707.29095459,2552.03335571,deg,deg,1.05545191764e-05,0.000172011882339,-0.000172156534359,1.05734246201e-05,4096,4096,2,0,0,-1.55410645877e-07,0,7.0847854972e-07,-3.49744992148e-08,2,0,0,3.74922285426e-07,0,-1.58097962374e-07,1.42961118369e-07,2,0.000432763190052,-1.23058819953e-06,1.55206904601e-07,1.32326409953e-06,-7.09008112877e-07,3.48846052394e-08,2,0.000232793295513,1.17170780778e-06,-3.75163885208e-07,-6.84972654973e-07,1.57985673471e-07,-1.43067313847e-07,2023-11-09T07:13:20,5.784106515416383,5.708475526924701,-99.80931057638031,-4.705153619021019
8,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-16-09-07_120sec_RiLA600_STX-16803_16c_1bin.fits,67311360,True,-32,2,4096,4096,2023-11-08T13:22:35,LIGHT,120.0,120.0,2023-10-12T01:09:07.253,2023-10-11T16:09:07.253,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.75,RiLA600,3000,5.0,20.0511483736867,15.4831172913025,67.0587492056779,204.149414074603,1.08562176014296,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,19.32,19.32,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T15:49:37,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.05775245955e-05,0.000171998729865,-0.000172253220053,1.05901472949e-05,1.0,1.0,0.0,60228.673000613,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.211883987,15.5287610618,2336.08111572,2388.12701416,deg,deg,1.05339502963e-05,0.000172090198156,-0.00017204338335,1.05578102152e-05,4096,4096,2,0,0,2.9967148236e-08,0,2.80594452788e-07,7.53163688401e-08,2,0,0,2.56207090343e-07,0,-3.24777912856e-07,1.52636412488e-07,2,0.000106594903497,2.82026514366e-09,-3.00306433427e-08,3.22818052779e-07,-2.80675988279e-07,-7.53569011916e-08,2,7.10224817626e-05,6.95364343152e-07,-2.56235061929e-07,-5.70080342574e-07,3.24862278652e-07,-1.52696506794e-07,2023-11-09T07:13:30,5.816278044715517,5.494102140127843,-82.36152670026854,-6.412553667103111
9,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-16-11-18_180sec_RiLA600_STX-16803_16c_1bin.fits,67311360,True,-32,2,4096,4096,2023-11-08T13:22:35,LIGHT,180.0,180.0,2023-10-12T01:11:18.903,2023-10-11T16:11:18.903,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.59375,RiLA600,3000,5.0,20.0503237339293,15.4832566115322,66.7890903589337,205.982122276764,1.08779584671487,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,19.26,19.26,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T15:54:41,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.06350997828e-05,0.000171908745546,-0.000172035756891,1.08256402194e-05,1.0,1.0,0.0,60228.67452434,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2118785818,15.5287684043,2337.42782593,2390.89852905,deg,deg,1.05250677511e-05,0.000172090447784,-0.000172044965428,1.05458690161e-05,4096,4096,2,0,0,3.05433883209e-08,0,2.59694463602e-07,7.00348257451e-08,2,0,0,2.53796896708e-07,0,-3.1004880167e-07,1.58342559087e-07,2,9.86073231677e-05,8.21003450343e-09,-3.06019827786e-08,2.90732933508e-07,-2.59766392312e-07,-7.00734905998e-08,2,7.61408240671e-05,6.74188850059e-07,-2.5383037175e-07,-5.35247039116e-07,3.10121959584e-07,-1.58400273391e-07,2023-11-09T07:13:40,5.83575303371255,5.489746735033343,-98.60613414392503,-3.121437448864981
10,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-16-14-30_120sec_RiLA600_STX-16803_16c_1bin.fits,67311360,True,-32,2,4096,4096,2023-11-08T13:22:36,LIGHT,120.0,120.0,2023-10-12T01:14:30.542,2023-10-11T16:14:30.542,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.59375,RiLA600,3000,5.0,20.049798919393,15.4833961771564,66.5913899326566,207.230856407532,1.08941064641414,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,19.08,19.08,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T16:00:02,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.05707662956e-05,0.000171907891283,-0.000172074687506,1.08787207466e-05,1.0,1.0,0.0,60228.676742384,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2118922886,15.5287581046,2338.6423645,2393.36520386,deg,deg,1.05196922359e-05,0.000172093815049,-0.00017204400861,1.0542081592e-05,4096,4096,2,0,0,3.20563250689e-08,0,2.92823684071e-07,6.63159837794e-08,2,0,0,2.56819380176e-07,0,-3.06011753462e-07,1.38021393416e-07,2,0.000107597146662,-7.08673829884e-10,-3.21255902109e-08,3.24520721988e-07,-2.92911104008e-07,-6.63511588098e-08,2,7.21742003375e-05,6.6557358682e-07,-2.56853421569e-07,-5.3878070947e-07,3.0609944318e-07,-1.38078045282e-07,2023-11-09T07:13:50,5.842019403193248,5.491223586537899,-81.38741927099375,-4.934304665123932
11,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-16-16-42_180sec_RiLA600_STX-16803_16c_1bin.fits,67308480,True,-32,2,4096,4096,2023-11-08T13:22:37,LIGHT,180.0,180.0,2023-10-12T01:16:42.188,2023-10-11T16:16:42.188,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.625,RiLA600,3000,5.0,20.0489292732216,15.483575462517,66.2886700246423,209.013742540204,1.09191774377746,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,19.24,19.24,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T16:05:27,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.05868703285e-05,0.000172004642175,-0.000172168051772,1.05807329017e-05,1.0,1.0,0.0,60228.678266065,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2118878962,15.5287544777,2339.30328369,2396.09695435,deg,deg,1.05059472939e-05,0.000172095484967,-0.000172047381353,1.05285739716e-05,4096,4096,2,0,0,2.82974045533e-08,0,2.66842722138e-07,6.48681273053e-08,2,0,0,2.57090256149e-07,0,-3.21204292236e-07,1.57451180399e-07,2,9.60904910145e-05,-9.09553649345e-09,-2.8357134617e-08,2.9981066481e-07,-2.66915417883e-07,-6.49035757208e-08,2,7.74537280849e-05,7.00782750525e-07,-2.5712375763e-07,-5.69237842252e-07,3.2128601394e-07,-1.57510716048e-07,2023-11-09T07:14:00,5.861860588836834,5.4931527269936,-97.80194275723886,-1.21767430333648
12,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-16-19-53_120sec_RiLA600_STX-16803_16c_1bin.fits,67311360,True,-32,2,4096,4096,2023-11-08T13:22:37,LIGHT,120.0,120.0,2023-10-12T01:19:53.880,2023-10-11T16:19:53.880,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.65625,RiLA600,3000,5.0,20.0483895850262,15.4835750152313,66.0703910209433,210.215612748561,1.09375162512951,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,19.25,19.25,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T16:10:44,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.02704017607e-05,0.00017297525632,-0.000171707388985,1.07830533461e-05,1.0,1.0,0.0,60228.680484722,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2118779001,15.5287497782,2340.57620239,2398.56600952,deg,deg,1.05011475205e-05,0.000172095491027,-0.000172051140178,1.05185118326e-05,4096,4096,2,0,0,4.89422293313e-08,0,3.05361479616e-07,5.69992167931e-08,2,0,0,2.51633345136e-07,0,-3.30269094777e-07,1.63286486559e-07,2,0.000120090180217,1.63896874452e-08,-4.90259686411e-08,3.40275706658e-07,-3.0544281386e-07,-5.7037280871e-08,2,7.14687362194e-05,7.08411478509e-07,-2.51651188766e-07,-6.00048975762e-07,3.30344025337e-07,-1.63350648615e-07,2023-11-09T07:14:10,5.850938086077093,5.492081013990031,-80.96248096057195,-3.336556346137911
