,Designation,Full name,Rise time,Transit time,Set time,Max. time observable,R.A.,Dec.,Vmag,Helio. range (au),Topo.range (au),Object-Observer-Sun (deg),Object-Observer-Moon (deg),Galactic latitude (deg),OBSdate(UT)
26,113,113 Amalthea (A871 EA),14:07,15:29,16:51,02:43,04:06:53,"+13 29'05""",11.8,2.53,1.55,172.61,50.66,-27.87,20231124
27,65,65 Cybele (A861 EB),13:55,15:31,17:07,03:11,04:08:40,"+16 06'20""",12.3,3.82,2.84,174.74,51.43,-25.82,20231124
28,306,306 Unitas (A891 EA),14:53,15:41,16:28,01:35,04:18:47,"+09 18'23""",12.0,2.45,1.47,167.62,53.22,-28.26,20231124
29,346,346 Hermentaria (A892 WC),14:13,15:41,17:08,02:54,04:18:34,"+14 28'25""",10.7,2.56,1.58,171.98,53.58,-25.07,20231124
30,358,358 Apollonia (A893 EC),14:14,15:50,17:25,03:10,04:27:41,"+15 59'59""",12.3,2.44,1.46,171.25,55.94,-22.40,20231124
31,347,347 Pariana (A892 WD),14:20,15:52,17:25,03:04,04:30:17,"+15 23'50""",12.7,2.68,1.70,170.40,56.50,-22.29,20231124
32,95,95 Arethusa (A867 WA),13:59,15:54,17:49,03:50,04:32:03,"+20 45'26""",11.6,2.64,1.66,171.50,57.64,-18.59,20231124
33,758,758 Mancunia (A912 KB),14:20,15:57,17:34,03:14,04:35:24,"+16 20'15""",12.2,2.72,1.74,169.77,57.82,-20.75,20231124
34,480,480 Hansa (A901 KB),14:28,16:03,17:39,03:11,04:41:06,"+16 02'36""",11.7,2.53,1.56,168.40,59.16,-19.84,20231124
35,317,317 Roxane (A891 RD),14:29,16:20,18:11,03:42,04:58:24,"+19 37'04""",12.7,2.27,1.30,165.27,63.62,-14.40,20231124
36,160,160 Una (A876 DA),14:17,16:34,18:51,04:34,05:12:00,"+28 28'10""",12.7,2.55,1.60,160.88,67.83,-6.69,20231124
37,498,498 Tokio (A902 XA),15:03,16:42,18:21,03:18,05:19:56,"+16 46'47""",12.5,2.55,1.60,159.75,68.49,-11.81,20231124
38,210,210 Isabella (A879 VA),14:27,16:45,19:03,04:35,05:23:08,"+28 49'54""",12.8,2.41,1.47,158.46,70.30,-4.48,20231124
39,389,389 Industria (A894 EE),14:29,16:47,19:06,04:36,05:25:28,"+29 04'38""",11.9,2.67,1.73,157.90,70.83,-3.92,20231124
40,159,159 Aemilia (A876 BA),15:31,17:05,18:39,03:08,05:43:04,"+15 47'00""",12.6,2.83,1.91,154.12,74.01,-7.63,20231124
41,407,407 Arachne (A895 TB),14:55,17:17,19:38,04:42,05:54:55,"+30 27'34""",13.0,2.53,1.62,151.37,77.32,2.22,20231124
42,704,704 Interamnia (A910 TC),15:00,17:25,19:50,04:49,06:03:22,"+32 21'29""",10.7,2.80,1.90,149.16,79.22,4.73,20231124
43,488,488 Kreusa (A902 MC),15:25,17:27,19:30,04:05,06:05:24,"+22 58'11""",12.5,2.99,2.10,149.83,79.39,0.54,20231124
44,37,37 Fides (A855 TB),15:11,17:28,19:45,04:33,06:06:23,"+28 23'46""",10.3,2.18,1.27,149.30,79.73,3.37,20231124
45,776,776 Berbericia (A914 BE),15:33,17:40,19:47,04:14,06:18:32,"+24 30'55""",11.6,2.61,1.73,146.84,82.40,3.91,20231124
46,4,4 Vesta (A807 FA),15:56,17:47,19:37,03:40,06:25:10,"+19 27'25""",7.02,2.57,1.70,144.94,84.02,2.91,20231124
47,9,9 Metis (A848 HA),15:43,17:52,20:01,04:18,06:30:00,"+25 12'40""",9.19,2.09,1.21,144.24,84.99,6.54,20231124
48,48,48 Doris (A857 SA),16:38,18:03,19:27,02:48,06:41:01,"+13 57'06""",11.8,2.91,2.08,140.11,88.04,3.77,20231124
49,5,5 Astraea (A845 XA),16:36,18:10,19:45,03:08,06:48:38,"+15 47'18""",10.4,2.25,1.41,138.77,89.77,6.24,20231124
